id,pixel_spacing_mm,true_ema_mm2,true_emd_mm,true_emw_mm,true_fat_c_mm,dice_c1,iou_c1,dice_c2,iou_c2,seg_ema_mm2,seg_emd_mm,seg_emw_mm,seg_fat_c_mm,qc_no_muscle,qc_muscle_touches_border,qc_n_components,reg_ema_mm2,reg_emd_mm,reg_emw_mm,reg_fat_c_mm
a00040_f0,0.41999998688697815,1218.9239501953125,26.040000915527344,57.959999084472656,2.0999999046325684,0.9914269107818118,0.9829995677858666,0.9481967213126077,0.901496259355715,1209.0455245036137,26.459999173879623,57.53999820351601,2.267999929189682,False,False,1,1151.0256931540353,27.0460802064307,54.46819108005684,2.385159628529891
a00041_f0,0.41999998688697815,1474.88037109375,31.5,63.84000015258789,3.5280001163482666,0.9946549756771687,0.9893667861411067,0.9112285336867737,0.83693278330898,1462.3559086861624,31.49999901652336,63.4199980199337,6.887999784946441,False,False,1,1394.4452895291874,29.613232747483266,62.93667999446893,5.6470106051318325
a00041_f1,0.41999998688697815,1475.762451171875,31.5,63.84000015258789,3.5280001163482666,0.9842792109257403,0.969045057966188,0.9424054982825786,0.8910839615312949,1430.4275106798664,31.079999029636383,63.4199980199337,4.61999985575676,False,False,1,1394.3007392333475,29.95264854573429,60.84717818694682,4.469298789351221
a00041_f2,0.41999998688697815,1475.233154296875,31.5,63.84000015258789,3.444000005722046,0.9894381073088935,0.9790969899668048,0.926178153092806,0.8625063419618847,1447.5383096114172,31.49999901652336,62.579998046159744,3.947999876737595,False,False,1,1409.7182523315225,30.315363057190623,60.328750828664646,4.650450167480104
a00042_f0,0.41999998688697815,1015.1820068359375,25.200000762939453,52.91999816894531,4.368000030517578,0.9908208759507753,0.9818087318090469,0.9769487946511183,0.9549363605106661,1002.6575373910914,25.619999200105667,52.07999837398529,3.947999876737595,False,False,1,971.1422726190794,24.47789957326529,49.88345823789564,3.879400180866355
a00042_f1,0.41999998688697815,1014.1235961914062,24.780000686645508,52.5,3.7799999713897705,0.9923891173126377,0.9848932106271072,0.9654036243827775,0.9331210191104101,1002.3047374131213,24.77999922633171,52.07999837398529,3.7799998819828033,False,False,1,983.1683984394185,24.82970181286413,49.65729168267171,3.774215441443225
a00042_f2,0.41999998688697815,1013.4180297851562,24.780000686645508,52.5,4.199999809265137,0.9936361258827161,0.9873527373529565,0.9777010502089238,0.9563748944566176,1010.066336928464,25.19999921321869,52.91999834775925,4.367999863624573,False,False,1,962.6425928052195,24.824706717600122,48.360007396255696,4.064668676745839
a00043_f0,0.41999998688697815,1481.5836181640625,32.7599983215332,57.540000915527344,2.940000057220459,0.9946894206098533,0.9894349477684066,0.8939870490306385,0.808297089333948,1474.7039079151168,32.759998977184296,57.53999820351601,4.1999998688697815,False,False,1,1342.2577139347723,30.64238273616818,56.3330416880641,3.502859569999572
a00043_f1,0.41999998688697815,1483.5240478515625,33.18000030517578,57.540000915527344,2.687999963760376,0.9951834453232136,0.9904130666352182,0.9299471620942569,0.8690665817180928,1482.9947073974147,33.179998964071274,57.959998190402985,3.947999876737595,False,False,1,1407.5795961434098,31.360269190944763,57.494068249818156,3.987444107235632
a00043_f2,0.41999998688697815,1483.700439453125,33.18000030517578,57.540000915527344,2.5199999809265137,0.9915715225058785,0.9832839359812295,0.8654277475189774,0.7627788760304214,1467.295108377744,33.179998964071274,56.69999822974205,3.359999895095825,False,False,1,1312.7555133179885,30.381157738341464,54.524028551522065,4.031639533665306
a00044_f0,0.41999998688697815,958.5576171875,25.200000762939453,49.97999954223633,3.947999954223633,0.9943856419696789,0.9888339740071603,0.9640353550752204,0.9305678140650024,958.0283401778707,25.19999921321869,50.39999842643738,4.367999863624573,False,False,1,989.8625491913408,24.667990317663055,50.6113253076544,4.244174813992316
a00044_f1,0.41999998688697815,957.8519897460938,25.6200008392334,50.400001525878906,3.947999954223633,0.9865821841223762,0.9735196763520868,0.9566492829211759,0.9169009684499563,935.2727415987978,25.19999921321869,48.29999849200249,4.9559998452663425,False,False,1,928.7682771843247,24.01473333607379,49.13015097736138,4.294347903764791
a00045_f0,0.41999998688697815,1237.798828125,28.979999542236328,52.08000183105469,2.0999999046325684,0.992334694462409,0.9847860088158,0.9229277750866959,0.8568856885752978,1224.5687235342991,28.979999095201492,51.65999838709831,2.7719999134540556,False,False,1,1238.822962684968,29.151623709956027,53.46030530122164,2.8315255980801624
a00046_f0,0.41999998688697815,1559.1995849609375,30.65999984741211,64.26000213623047,3.5280001163482666,0.9915679124886533,0.983276836158381,0.9473899692948333,0.9000388953753388,1536.9731040268437,30.239999055862427,64.25999799370766,3.947999876737595,False,False,1,1429.8529599038611,30.508952710974015,59.73934929634582,3.3702137503908034
a00046_f1,0.41999998688697815,1560.4344482421875,30.65999984741211,63.84000015258789,3.947999954223633,0.9913419913420407,0.982832618025945,0.9234118345552461,0.857720588240525,1536.4439040598884,30.659999042749405,63.4199980199337,4.367999863624573,False,False,1,1377.4369883902345,30.311293328751148,58.444985546560645,3.771380094464945
a00046_f2,0.41999998688697815,1559.3759765625,30.239999771118164,63.41999816894531,3.359999895095825,0.9934655378146857,0.9870159196117533,0.9400394477329381,0.8868626721292571,1545.0875035201564,30.239999055862427,62.579998046159744,3.7799998819828033,False,False,1,1306.8047625120016,30.22600023438404,55.29385944510375,3.034674189059345
a00047_f0,0.41999998688697815,1119.963623046875,27.299999237060547,48.29999923706055,2.0999999046325684,0.9895361549274595,0.979289026275436,0.9546879452848479,0.9133042530036366,1139.0147288765443,28.139999121427536,49.13999846577644,1.9319999396800993,False,False,1,1150.794399446262,27.683650806152798,52.31700100802368,2.1608198093140345
a00047_f1,0.41999998688697815,1121.7275390625,27.719999313354492,48.29999923706055,1.2599999904632568,0.9913813552621856,0.9829100031360472,0.9541436464101065,0.9123085050231216,1109.2031307380687,28.139999121427536,47.45999851822853,2.0999999344348907,False,False,1,1126.5182212634027,27.72778471837475,50.57571698183915,2.3736690024179268
a00048_f0,0.41999998688697815,928.7459716796875,23.100000381469727,52.08000183105469,2.940000057220459,0.9905453156337451,0.9812677388839873,0.938582677166736,0.8842729970375467,918.3383426562318,23.099999278783798,51.239998400211334,3.359999895095825,False,False,1,874.1920939060146,22.54947567966184,49.75680324636164,3.6419076129788834
a00049_f0,0.41999998688697815,2013.253173828125,36.959999084472656,72.23999786376953,6.047999858856201,0.9894625922023645,0.9791449426487735,0.9636027143742175,0.9297619047632983,2004.4330748372574,37.379998832941055,70.97999778389931,5.627999824285507,False,False,1,1880.1605566506114,32.680684797937715,78.76100724764319,6.385057329930163
a00049_f1,0.41999998688697815,2008.666748046875,37.380001068115234,71.4000015258789,6.4679999351501465,0.9924566588733845,0.9850262697024078,0.9690958446442984,0.9400445614757941,1990.1446757294675,37.379998832941055,70.13999781012535,6.71999979019165,False,True,1,1921.7330309378303,36.657654284076955,66.5780486393844,6.299548013986836
a00049_f2,0.41999998688697815,2014.6644287109375,37.380001068115234,72.23999786376953,6.047999858856201,0.9913496336835054,0.9828476415508633,0.9771053958650822,0.9552356537180983,1982.2066762251397,36.5399988591671,71.81999775767326,7.643999761343002,False,False,1,1971.2049154448468,36.46068856985346,69.36226550438596,6.364447558509752
a00050_f0,0.41999998688697815,1234.4471435546875,27.719999313354492,58.380001068115234,2.5199999809265137,0.9916135044083463,0.9833665055447346,0.9726521093921422,0.9467602146121848,1226.5091234131348,27.719999134540558,57.53999820351601,2.519999921321869,False,False,1,1198.9033142040207,27.88201928391703,55.08608313509103,2.720539104477126
a00051_f0,0.41999998688697815,1067.57275390625,25.6200008392334,52.5,2.5199999809265137,0.9889231281753234,0.9780889621090925,0.928276999177076,0.866153846158994,1050.4619344060432,26.039999186992645,51.239998400211334,2.7719999134540556,False,False,1,1028.4281611627448,25.623826537637115,50.71195526693282,3.3788310643756603
a00052_f0,0.41999998688697815,1620.0576171875,33.18000030517578,68.04000091552734,3.1080000400543213,0.9886394819165324,0.9775341871068207,0.9609050551344565,0.9247519294397808,1594.1267004580036,32.759998977184296,66.35999792814255,3.359999895095825,False,False,1,1443.5013234559674,30.969430913244146,60.486395309758024,3.809766078325076
a00053_f0,0.41999998688697815,1827.32763671875,34.439998626708984,70.55999755859375,7.139999866485596,0.9931347901760146,0.9863631998464769,0.9823947086860967,0.9653985853571898,1821.3298862707632,34.43999892473221,70.13999781012535,7.1399997770786285,False,False,1,1853.8610989305962,34.54969208480094,68.86399545324275,7.226256794490524
a00053_f1,0.41999998688697815,1827.8568115234375,34.86000061035156,70.55999755859375,7.980000019073486,0.9939935610975253,0.9880588460069922,0.9828986338016347,0.9663723464218228,1843.203484904911,35.279998898506165,70.97999778389931,7.979999750852585,False,True,1,1747.9805038477498,33.693756341630916,66.80238663436546,7.702917164807445
a00054_f0,0.41999998688697815,962.4384155273438,25.6200008392334,49.97999954223633,3.5280001163482666,0.9916043915491134,0.9833485818850256,0.9242757242772373,0.8592124814316786,949.5611407065877,25.619999200105667,49.55999845266342,3.947999876737595,False,False,1,965.0046296153087,24.584635879649625,49.27447860451116,3.7121682894756134
a00055_f0,0.41999998688697815,2033.1864013671875,38.220001220703125,70.9800033569336,2.5199999809265137,0.9922345345083665,0.984588744588878,0.9553093964867206,0.9144424131658339,2010.2542744737646,38.63999879360199,69.71999782323837,2.267999929189682,False,False,1,1950.0293434513515,36.887514946178385,68.1021852428164,2.8247899727590067
a00055_f1,0.41999998688697815,2033.36279296875,38.220001220703125,70.55999755859375,2.687999963760376,0.9947512254370592,0.9895572624493868,0.9674365770547626,0.9369270260382498,2033.1862730418225,38.63999879360199,70.13999781012535,2.8559999108314513,False,False,1,1789.574417910284,35.59868380307938,64.04268513301815,2.7188397915676035
a00056_f0,0.41999998688697815,1927.346435546875,36.959999084472656,70.13999938964844,7.139999866485596,0.9941942857143122,0.988455594946019,0.9819663779930518,0.9645716573265698,1931.4034793974417,36.95999884605408,69.71999782323837,6.71999979019165,False,False,1,1866.3229021604275,35.72025283400711,66.3586714567881,6.909104881174642
a00057_f0,0.41999998688697815,1684.443603515625,31.5,66.36000061035156,6.047999858856201,0.9911364355809268,0.9824286162537137,0.9630234457020527,0.9286839145122906,1659.0418964045064,31.91999900341034,65.93999794125557,6.0479998111724855,False,False,1,1515.2930452487471,31.397149872866862,61.53910997389599,6.416295674224486
a00057_f1,0.41999998688697815,1683.208740234375,31.920000076293945,66.77999877929688,6.888000011444092,0.9921965622693651,0.984513968818829,0.9797168814707403,0.9602402153663234,1662.3934961952225,31.91999900341034,66.35999792814255,7.643999761343002,False,False,1,1553.9645105964246,31.73886107152427,62.984411786368526,6.442492818913763
a00057_f2,0.41999998688697815,1682.85595703125,31.5,66.36000061035156,6.888000011444092,0.9952721159907792,0.9905887273869017,0.9860423232779599,0.9724689165192614,1675.094295402147,31.49999901652336,66.35999792814255,6.71999979019165,False,False,1,1528.4313042701087,31.825876979504727,61.174491711244144,6.880626370760382
a00058_f0,0.41999998688697815,1461.8267822265625,29.399999618530273,59.63999938964844,7.559999942779541,0.9951007076755876,0.9902491874324034,0.9727417429370002,0.946930079412223,1454.5943091708198,29.39999908208847,60.89999809861183,7.979999750852585,False,False,1,1359.6019738163159,29.268798176976702,60.07887539336566,6.805660638205524
a00058_f1,0.41999998688697815,1463.0616455078125,29.399999618530273,59.63999938964844,8.14799976348877,0.994563904324749,0.9891865913734328,0.9743320008418438,0.9499487179497447,1457.4167089945806,29.39999908208847,60.47999811172485,8.06399974822998,False,False,1,1343.1958474777966,29.513896072344185,57.73594342384871,7.525547327081483
a00059_f0,0.41999998688697815,1621.6451416015625,32.7599983215332,63.0,4.788000106811523,0.9903978052126727,0.980978260869772,0.9623724489801918,0.9274738783058551,1593.2447005130784,32.759998977184296,61.31999808549881,5.459999829530716,False,False,1,1526.7602370089135,32.487820810018576,59.88074480584535,4.709743728659237
a00059_f1,0.41999998688697815,1621.998046875,33.18000030517578,62.58000183105469,4.619999885559082,0.9898542903400439,0.9799123838019028,0.9419926199270554,0.8903459821459166,1646.6938971755521,33.179998964071274,62.99999803304672,5.459999829530716,False,False,1,1340.3043507842476,29.275587795354816,60.10420672772882,5.296173413219812
a00060_f0,0.41999998688697815,856.24560546875,22.68000030517578,49.560001373291016,6.300000190734863,0.989195927695936,0.9786228160333273,0.9727354664266253,0.9469181838134039,841.780747436715,22.67999929189682,48.29999849200249,6.467999798059464,False,False,1,872.8969285490602,22.748337267379497,49.1518761425541,5.742705606946032
a00060_f1,0.41999998688697815,855.0108032226562,22.68000030517578,49.560001373291016,6.383999824523926,0.9946236559140341,0.9893048128344446,0.9788563190776206,0.9585882352950921,851.1299468529232,22.259999305009842,49.55999845266342,6.299999803304672,False,False,1,872.959350940153,22.524519630616908,50.56801064063916,6.250431362590405
a00060_f2,0.41999998688697815,854.6580200195312,22.260000228881836,49.560001373291016,6.300000190734863,0.9918749357195117,0.9838808406450953,0.9813256720707847,0.9633360193399811,860.4791462691315,22.67999929189682,49.55999845266342,5.963999813795089,False,False,1,890.6148735679526,22.97411191641379,50.06954288495035,5.9478637880165195
a00061_f0,0.41999998688697815,1715.6663818359375,30.239999771118164,67.62000274658203,2.5199999809265137,0.9931601954230231,0.9864133210748145,0.9448860625345817,0.8955298844854078,1714.4314929458158,30.239999055862427,66.77999791502953,3.0239999055862428,False,False,1,1551.7880756272716,31.700514487417337,62.80870973001652,2.610152662865289
a00062_f0,0.41999998688697815,1252.616455078125,25.6200008392334,63.41999816894531,3.7799999713897705,0.9949217096911065,0.989894736842247,0.9505813953497351,0.9058171745184966,1248.3827220472824,25.619999200105667,62.99999803304672,3.7799998819828033,False,False,1,1186.0552421004031,26.173223878033838,60.06475947493343,3.829844576061582
a00062_f1,0.41999998688697815,1252.2635498046875,26.040000915527344,63.41999816894531,3.5280001163482666,0.989948689112322,0.9800974251916479,0.9487226612764432,0.9024475524509634,1257.3791214855207,26.459999173879623,62.99999803304672,3.7799998819828033,False,False,1,1150.7042288685989,26.323856398215298,57.050898620976454,3.0727109769901517
a00063_f0,0.41999998688697815,965.6135864257812,24.780000686645508,51.65999984741211,3.1080000400543213,0.9934987638495238,0.9870815138284738,0.9765208110996706,0.9541188738284978,960.8507400016317,24.359999239444733,51.65999838709831,3.947999876737595,False,False,1,933.2945402026235,24.143523028046047,49.04754439314365,3.822705816883804
a00063_f1,0.41999998688697815,966.3192138671875,24.360000610351562,51.65999984741211,3.5280001163482666,0.9857670979668598,0.9719336613819586,0.9584211534784745,0.9201618837409801,942.3287411582003,24.359999239444733,49.9799984395504,3.5279998898506166,False,False,1,924.007323621423,23.362918543965918,51.03253773730739,3.902421722635978
a00063_f2,0.41999998688697815,965.2608032226562,24.780000686645508,51.2400016784668,3.5280001163482666,0.9903572412527288,0.9808986720032582,0.9545123726354711,0.9129829446601816,955.5587403320799,24.77999922633171,49.9799984395504,4.1999998688697815,False,False,1,970.314811990298,24.731043253190762,49.47417756709501,3.349800181905934
a00064_f0,0.41999998688697815,1127.3724365234375,27.719999313354492,54.18000030517578,3.7799999713897705,0.9935363289463941,0.9871556793564352,0.9827039492651671,0.9659960328714651,1137.7799289536488,28.139999121427536,55.439998269081116,3.359999895095825,False,False,1,1099.5775995630756,27.009316659549683,51.62091225551899,3.9721929645924092
a00065_f0,0.41999998688697815,2046.5927734375,37.380001068115234,73.5,5.964000225067139,0.992763984574753,0.9856319366774015,0.9812790823505976,0.9632462290213885,2024.5426735815545,37.379998832941055,73.0799977183342,5.879999816417694,False,False,1,1929.4516588546612,35.59705191197048,69.69874954162265,6.178695468882097
a00066_f0,0.41999998688697815,1646.164794921875,34.02000045776367,57.959999084472656,2.2679998874664307,0.9923232754025358,0.9847635170883,0.8743855816528021,0.7768073750714796,1662.7462961731926,34.01999893784523,59.21999815106392,3.1919999003410338,False,False,1,1505.4390035789593,32.464495223606434,58.55096417897201,2.9036651024444495
a00067_f0,0.41999998688697815,1738.598388671875,32.7599983215332,72.66000366210938,3.5280001163482666,0.9934972566551844,0.9870785382597711,0.9745687355508702,0.9503988900468124,1733.6590917451877,33.179998964071274,71.81999775767326,3.1079999029636385,False,True,1,1615.171903887087,32.42074328589649,64.66469589488304,3.7720523815587796
a00067_f1,0.41999998688697815,1748.1240234375,32.7599983215332,73.91999816894531,3.5280001163482666,0.994965260296068,0.9899809638313798,0.9709211213656465,0.9434856175992052,1755.5326903793352,32.759998977184296,73.91999769210815,3.5279998898506166,False,True,1,1632.7876349977378,32.176831275684236,66.28386717078831,3.6704723048769807
a00068_f0,0.41999998688697815,1771.93798828125,36.540000915527344,63.0,7.308000087738037,0.9941561360571692,0.9883801767803319,0.9766637856527514,0.9543918918926623,1759.7662901149768,36.5399988591671,63.83999800682068,7.727999758720397,False,False,1,1707.7823368041427,34.65335773893764,62.76865822202325,6.640827881981025
a00068_f1,0.41999998688697815,1770.879638671875,36.119998931884766,63.84000015258789,7.308000087738037,0.9964632627646502,0.9929514543830741,0.9808297567956049,0.9623806850091263,1770.3502894540804,36.11999887228012,64.25999799370766,7.727999758720397,False,False,1,1688.9287454150035,34.17851285245524,62.879932999372386,6.641304919738033
a00069_f0,0.41999998688697815,1786.2264404296875,34.86000061035156,69.30000305175781,6.300000190734863,0.9952484656503898,0.9905418719212754,0.9800631662062765,0.9609057480170137,1777.759088991453,35.279998898506165,69.2999978363514,6.467999798059464,False,False,1,1717.5912104699164,33.404627634304774,66.71782616673056,6.293701023467904
a00070_f0,0.41999998688697815,1024.001953125,25.200000762939453,49.560001373291016,6.4679999351501465,0.9863347549831462,0.9730379529456803,0.9681913164619435,0.9383438343848257,1002.6575373910914,25.619999200105667,48.29999849200249,6.0479998111724855,False,False,1,972.8242362269884,24.257833686159927,51.12261159739592,5.473780577825885
a00071_f0,0.41999998688697815,1683.0323486328125,34.02000045776367,65.0999984741211,4.788000106811523,0.9934283160717448,0.9869424422857314,0.9631026124432656,0.9288311688330174,1672.271895578386,34.43999892473221,64.67999798059464,4.451999861001968,False,False,1,1606.6220214717687,33.826046657160134,60.97331606528388,5.180696095469887
a00072_f0,0.41999998688697815,1656.39599609375,34.02000045776367,65.0999984741211,3.7799999713897705,0.9920042929970915,0.9841354344124347,0.9514345247643623,0.9073677774409242,1630.8178981668966,34.01999893784523,64.67999798059464,4.115999871492386,False,False,1,1530.6155696098758,32.214897878473465,61.263241509247734,4.6075726591740285
a00072_f1,0.41999998688697815,1657.630859375,34.02000045776367,65.0999984741211,3.7799999713897705,0.9919579669740941,0.9840442506118068,0.9605638026696571,0.924120023083551,1632.5818980567471,34.01999893784523,64.25999799370766,4.61999985575676,False,False,1,1624.9288544756055,33.17537207468385,62.83874014055573,3.9800906095472968
a00072_f2,0.41999998688697815,1657.983642578125,34.439998626708984,65.0999984741211,3.5280001163482666,0.9936489299247817,0.9873780229106133,0.969203765757632,0.9402476780204257,1647.2230971425072,34.43999892473221,64.67999798059464,3.1079999029636385,False,False,1,1653.15546566197,33.64302001282516,62.86104125466005,4.398421641085424
a00073_f0,0.41999998688697815,1486.5228271484375,31.079999923706055,64.68000030517578,5.208000183105469,0.9942816297355594,0.9886282871358846,0.9737082761777125,0.9487636444653873,1474.8803079041018,31.079999029636383,64.67999798059464,5.459999829530716,False,False,1,1391.0033784392676,30.02825750058011,60.556579906435786,5.036366754609155
a00073_f1,0.41999998688697815,1486.8756103515625,31.079999923706055,64.26000213623047,5.039999961853027,0.9936336050455546,0.9873477592528397,0.9767387764599124,0.9545351216195832,1477.879107716848,31.079999029636383,63.4199980199337,5.039999842643738,False,False,1,1418.7710247904347,30.72289393533081,59.664779241633646,5.5241700451067075
a00074_f0,0.41999998688697815,2056.47119140625,38.220001220703125,66.77999877929688,3.359999895095825,0.9911886662059813,0.9825312553520934,0.9701195219128467,0.9419729206981956,2027.5414733943005,38.21999880671501,65.93999794125557,3.359999895095825,False,False,1,1808.1587768945901,36.0425410429869,64.06299245054913,3.26693114240382
a00074_f1,0.41999998688697815,2054.001708984375,38.63999938964844,66.77999877929688,3.359999895095825,0.9951035134438833,0.9902547444008356,0.9613935969874232,0.9256572982796719,2052.9430718081494,38.63999879360199,68.03999787569046,3.359999895095825,False,False,1,1951.1524171138517,37.376455463531045,67.47203881481778,3.462648457799503
a00075_f0,0.41999998688697815,1002.833984375,25.6200008392334,51.65999984741211,3.5280001163482666,0.9939961151333746,0.988063893277373,0.9533456108048903,0.9108504398853123,995.0723378647338,25.619999200105667,51.239998400211334,3.5279998898506166,False,False,1,1010.860250456295,24.901409028061096,52.001204807527074,4.511867346573727
a00075_f1,0.41999998688697815,1000.8936157226562,25.200000762939453,51.65999984741211,3.359999895095825,0.9921022273494357,0.984328226800769,0.8674225245673859,0.7658836091893785,986.9579383714208,25.19999921321869,51.239998400211334,6.299999803304672,False,False,1,1039.4664691870785,24.91144835816732,53.75655232735062,5.943569375404891
a00076_f0,0.41999998688697815,1600.653564453125,31.5,63.41999816894531,6.300000190734863,0.9910550586144171,0.9822687224671557,0.9626763200603835,0.9280385078236333,1574.3699016916767,31.49999901652336,62.99999803304672,7.1399997770786285,False,False,1,1456.2622330573936,31.51682731572876,58.2657161226233,5.825740930224015
a00077_f0,0.41999998688697815,2107.45068359375,36.959999084472656,71.4000015258789,6.047999858856201,0.9957389923970434,0.9915141430949125,0.9829588624771197,0.9664887940241945,2115.2122679198765,36.95999884605408,72.23999774456024,6.467999798059464,False,False,1,2017.3879560644127,37.03106651027895,71.17777311116856,5.937155708849772
a00077_f1,0.41999998688697815,2106.216064453125,36.959999084472656,71.4000015258789,6.047999858856201,0.9940759282436626,0.988221632382314,0.979420125071297,0.9596702317299539,2122.0918674902937,36.95999884605408,72.65999773144722,6.803999787569046,False,True,1,1979.256345141468,37.202680201879616,67.95306224641627,6.187640105625761
a00078_f0,0.41999998688697815,1659.2183837890625,36.119998931884766,63.41999816894531,3.359999895095825,0.9952611682019314,0.9905670376259611,0.968262806236522,0.9384781435526585,1653.7498967349545,36.11999887228012,63.4199980199337,3.7799998819828033,False,False,1,1693.1465138884887,33.70931016091501,64.44863998320966,3.6817884224241624
a00079_f0,0.41999998688697815,1298.4803466796875,29.81999969482422,52.5,2.940000057220459,0.9890139883999385,0.9782667386612005,0.9707971586430387,0.9432515337445072,1286.6615196570408,29.81999906897545,52.49999836087227,3.359999895095825,False,False,1,1215.4320134143782,28.77550002182445,53.04554804906479,2.989315312597867
a00079_f1,0.41999998688697815,1299.8916015625,29.81999969482422,53.7599983215332,2.5199999809265137,0.992562542258333,0.9852348993290573,0.9620689655180589,0.9269102990063576,1309.0643182581437,29.81999906897545,54.17999830842018,2.519999921321869,False,False,1,1234.161013681225,29.01304552828259,54.020266615532705,2.849859606168039
a00079_f2,0.41999998688697815,1298.1275634765625,30.239999771118164,52.5,2.940000057220459,0.9939599592806654,0.9879924446844578,0.9501390969409343,0.9050142682468401,1301.126318753816,29.81999906897545,52.91999834775925,2.939999908208847,False,False,1,1239.5759245060053,29.139865280274343,53.86137792451723,2.636895862018548
a00080_f0,0.41999998688697815,986.4287719726562,25.6200008392334,46.619998931884766,5.880000114440918,0.9926720285970271,0.9854506742373057,0.9854882991242582,0.9713917525780569,987.4871383383761,26.039999186992645,47.03999853134155,5.879999816417694,False,False,1,967.6843368411282,24.856017199776034,48.71767642685131,5.130777497354387
a00080_f1,0.41999998688697815,985.3704223632812,25.6200008392334,46.20000076293945,6.4679999351501465,0.9902929913617393,0.9807726230379119,0.9824384080861347,0.9654829898195808,995.4251378427039,25.619999200105667,47.87999850511551,6.887999784946441,False,False,1,959.1564676930575,25.035794346654313,48.141160872512955,5.742334418646351
a00081_f0,0.41999998688697815,2012.3712158203125,38.220001220703125,67.19999694824219,8.567999839782715,0.9949828360179782,0.990015764582326,0.9826321166528965,0.9658572211070685,1995.7894753769895,37.79999881982803,67.1999979019165,9.40799970626831,False,False,1,1931.4094279672427,36.445649573359674,67.20078238774659,7.825492028390698
a00081_f1,0.41999998688697815,2010.9599609375,37.79999923706055,67.19999694824219,8.399999618530273,0.9877945941148294,0.9758835394196625,0.9594481215627907,0.9220569790374116,1963.5082773927231,37.79999881982803,65.93999794125557,8.819999724626541,False,False,1,1852.1316237218343,35.56008923551963,65.91796155374698,7.957490116072535
a00082_f0,0.41999998688697815,1151.5391845703125,26.8799991607666,54.599998474121094,5.880000114440918,0.9911231184871392,0.9824024483552808,0.9798327594690134,0.9604628736750129,1133.7227292069922,26.8799991607666,53.7599983215332,5.879999816417694,False,False,1,1112.0448289088818,26.57073078218599,53.715292050456696,5.766268315986224
a00082_f1,0.41999998688697815,1153.30322265625,26.8799991607666,54.599998474121094,5.880000114440918,0.9947203305532579,0.9894961181307734,0.9830622546272231,0.9666887271130226,1152.0683280614387,27.29999914765358,55.439998269081116,5.879999816417694,False,False,1,1072.9632947722275,26.117589590339605,52.6649783798066,4.998019808696405
a00083_f0,0.41999998688697815,1434.6612548828125,29.81999969482422,60.900001525878906,7.308000087738037,0.9960561991619666,0.992143383255682,0.9734190782425143,0.9482146585936894,1427.9579108340754,29.81999906897545,60.89999809861183,7.307999771833419,False,False,1,1317.0219293475002,28.92561136249691,58.84245275034999,6.608409936076669
a00083_f1,0.41999998688697815,1434.4847412109375,29.81999969482422,60.900001525878906,7.308000087738037,0.9952513105149846,0.9905475079794924,0.98502713831195,0.9704960354053016,1425.8411109662547,29.39999908208847,60.89999809861183,8.06399974822998,False,False,1,1357.3087836098302,28.94954247993239,60.2370248120753,7.200029492241896
a00083_f2,0.41999998688697815,1433.25,29.399999618530273,60.900001525878906,7.728000164031982,0.9887012664515228,0.977655003069642,0.9680120223275224,0.9380070730198043,1408.2011120677485,29.39999908208847,59.6399981379509,8.06399974822998,False,False,1,1280.3681850767116,28.75982835326122,56.69183842042452,7.1866493102768345
a00084_f0,0.41999998688697815,1360.7496337890625,32.34000015258789,56.279998779296875,7.223999977111816,0.9877043819490667,0.97570745574395,0.9781492296850454,0.9572329523067159,1336.4063165508283,32.33999899029732,54.59999829530716,7.559999763965607,False,False,1,1285.4844168916734,30.01861000147106,53.710312625719325,6.6578289974654865
a00084_f1,0.41999998688697815,1360.0439453125,32.34000015258789,56.70000076293945,7.308000087738037,0.9921864826149747,0.9844941206876276,0.9775634717577488,0.9561116458141268,1349.1071157577528,32.33999899029732,55.859998255968094,6.803999787569046,False,False,1,1237.068728064898,29.35706696564198,53.50644325532528,6.588058947507449
a00085_f0,0.41999998688697815,1149.95166015625,26.459999084472656,55.86000061035156,2.2679998874664307,0.9881312543636015,0.9765409383628252,0.8280815570012029,0.7066034005651799,1124.020729812814,26.039999186992645,55.01999828219414,3.8639998793601986,False,False,1,1076.570647255925,25.633958432995314,53.75859348202118,3.4104299881839637
a00086_f0,0.41999998688697815,1031.4107666015625,26.040000915527344,55.02000045776367,6.4679999351501465,0.9923335343268814,0.9847837237137155,0.9788591942562938,0.9585937500008087,1016.4167365319262,26.039999186992645,54.17999830842018,6.887999784946441,False,False,1,1047.0070940310761,24.606874967131944,55.37833677756362,6.62609311304179
a00086_f1,0.41999998688697815,1031.587158203125,26.040000915527344,55.02000045776367,7.139999866485596,0.9913178028024472,0.9827850690304621,0.962169337252658,0.9270966563141404,1020.4739362785826,25.619999200105667,54.59999829530716,7.307999771833419,False,False,1,1048.1844288533248,25.036790280198716,54.799113332723095,6.289507096320833
a00087_f0,0.41999998688697815,1366.0416259765625,27.719999313354492,60.900001525878906,2.0999999046325684,0.9942002835417308,0.9884674525885639,0.9311163895505116,0.871111111117476,1371.3335143698705,27.719999134540558,61.31999808549881,2.435999923944473,False,False,1,1241.9589930298425,28.501950774928588,55.59796005682233,2.2309131292363418
